AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Task ID,Trial ID,Description
-0.06,-0.836,0.065,9.740286,-20.7410796,-16.902261,91.87954488,1.69595568,-4.22270046,34,1,Backward fall while walking caused by a slip
-0.051,-0.795,0.011,9.0527364,-17.9335854,-18.7930224,91.97121816,1.8907614,-4.39458786,34,1,Backward fall while walking caused by a slip
-0.062,-0.748,0.013,9.740286,-14.2093584,-19.9962342,92.06862102,2.10275586,-4.5263682,34,1,Backward fall while walking caused by a slip
-0.064,-0.691,0.035,10.4278356,-8.4224826,-21.4286292,92.17175346,2.3204799,-4.59512316,34,1,Backward fall while walking caused by a slip
-0.046,-0.615,-0.038,9.6256944,-3.2085648,-23.4339822,92.25769716,2.5496631,-4.61804148,34,1,Backward fall while walking caused by a slip
-0.055,-0.571,-0.011,12.7196676,-5.3858052,-25.4393352,92.38374792,2.8074942,-4.65814854,34,1,Backward fall while walking caused by a slip
-0.087,-0.582,0.077,15.756345,-10.6570188,-26.356068,92.54417616,3.07678446,-4.74982182,34,1,Backward fall while walking caused by a slip
-0.113,-0.567,0.1,15.4125702,-11.5164558,-27.9603504,92.69314524,3.36326346,-4.84722468,34,1,Backward fall while walking caused by a slip
-0.105,-0.553,0.029,18.907614,-5.72958,-30.5386614,92.88222138,3.67266078,-4.88733174,34,1,Backward fall while walking caused by a slip
-0.113,-0.578,-0.009,21.3140376,0.3437748,-33.9191136,93.09421584,3.99351726,-4.86441342,34,1,Backward fall while walking caused by a slip
-0.215,-0.571,0,20.3973048,3.4950438,-35.3515086,93.3062103,4.34302164,-4.80138804,34,1,Backward fall while walking caused by a slip
-0.348,-0.465,-0.071,18.5065434,13.1207382,-32.2002396,93.5067456,4.65241896,-4.65241896,34,1,Backward fall while walking caused by a slip
-0.43,-0.29,-0.137,20.2254174,29.8511118,-25.4393352,93.73019922,4.88160216,-4.33729206,34,1,Backward fall while walking caused by a slip
-0.463,-0.14,-0.181,16.6730778,47.7274014,-20.2827132,93.9364641,5.03630082,-3.85027776,34,1,Backward fall while walking caused by a slip
-0.439,0.048,-0.209,15.2406828,60.6189564,-17.1314442,94.11981066,5.11651494,-3.23148312,34,1,Backward fall while walking caused by a slip
-0.356,0.185,-0.156,15.9855282,66.8069028,-15.756345,94.3375347,5.20818822,-2.56112226,34,1,Backward fall while walking caused by a slip
-0.217,0.271,-0.052,16.1574156,73.2240324,-17.0741484,94.55525874,5.2998615,-1.82200644,34,1,Backward fall while walking caused by a slip
-0.068,0.26,-0.03,17.8762896,77.062851,-20.340009,94.80163068,5.42018268,-1.04278356,34,1,Backward fall while walking caused by a slip
0.055,0.139,-0.057,18.048177,80.21412,-22.91832,95.0537322,5.5576926,-0.2291832,34,1,Backward fall while walking caused by a slip
0.109,-0.042,-0.09,15.0687954,83.365389,-22.6891368,95.26572666,5.69520252,0.61306506,34,1,Backward fall while walking caused by a slip
0.165,-0.286,-0.207,11.5164558,83.5945722,-16.8449652,95.4548028,5.76395748,1.45531332,34,1,Backward fall while walking caused by a slip
0.29,-0.631,-0.566,9.5111028,69.7289886,-5.0993262,95.60950146,5.72958,2.1485925,34,1,Backward fall while walking caused by a slip
0.486,-1.255,-1.12,-9.0527364,51.6235158,5.6149884,95.56366482,5.60925882,2.65279554,34,1,Backward fall while walking caused by a slip
0.85,-2.236,-1.733,-42.398892,22.4599536,26.2987722,95.14540548,5.32277982,2.84187168,34,1,Backward fall while walking caused by a slip
1.661,-3.771,-2.548,-89.8971102,-64.171296,76.3753014,94.18283604,4.62377106,2.13713334,34,1,Backward fall while walking caused by a slip
2.111,-3.483,-1.623,-76.2607098,-149.5993338,91.9024632,93.31766946,3.84454818,0.58441716,34,1,Backward fall while walking caused by a slip
0.972,-0.473,-0.081,-11.8029348,-145.4167404,3.0366774,93.12286374,3.93622146,-0.84797784,34,1,Backward fall while walking caused by a slip
0.222,0.129,0.332,43.7739912,-48.3576552,-82.6778394,93.54112308,4.79565846,-1.27196676,34,1,Backward fall while walking caused by a slip
-0.435,-1.199,-0.047,23.204799,8.1932994,-127.2539718,93.78749502,6.05043648,-1.10007936,34,1,Backward fall while walking caused by a slip
-1.324,-2.253,-0.128,-38.6173692,22.9756158,-94.0797036,93.42653148,6.95571012,-0.81360036,34,1,Backward fall while walking caused by a slip
-0.988,-1.098,-0.229,-89.667927,22.2307704,-35.3515086,92.53844658,7.28229618,-0.58441716,34,1,Backward fall while walking caused by a slip
-0.092,-0.417,-0.407,-71.2759752,11.2299768,5.8441716,91.82797866,7.21354122,-0.48128472,34,1,Backward fall while walking caused by a slip
0.33,-0.664,0.125,-50.993262,-18.6784308,20.2827132,91.28939814,7.0187355,-0.68182002,34,1,Backward fall while walking caused by a slip
0.499,-0.694,0.559,-53.3423898,-32.085648,18.7357266,90.71071056,6.84111852,-1.00840608,34,1,Backward fall while walking caused by a slip
0.771,-0.432,0.542,-73.4532156,-44.8626114,6.7036086,89.94867642,6.82965936,-1.4610429,34,1,Backward fall while walking caused by a slip
0.901,-0.109,0.6,-79.927641,-46.5241896,-9.453807,89.08923942,6.92706222,-1.93659804,34,1,Backward fall while walking caused by a slip
0.714,0.133,0.518,-57.0666168,-34.663959,-17.9335854,88.47044478,7.1046792,-2.291832,34,1,Backward fall while walking caused by a slip
0.261,0.05,0.27,-30.366774,-7.2765666,-22.1161788,88.15531788,7.31667366,-2.37204612,34,1,Backward fall while walking caused by a slip
-0.325,-0.18,0,-23.0902074,31.1116194,-30.4240698,87.95478258,7.6203414,-2.07410796,34,1,Backward fall while walking caused by a slip
-0.885,-0.427,-0.335,-25.496631,65.603691,-43.3729206,87.75424728,8.00995284,-1.43812458,34,1,Backward fall while walking caused by a slip
-1.231,-0.319,-0.461,-35.9244666,77.9795838,-38.8465524,87.48495702,8.40529386,-0.67609044,34,1,Backward fall while walking caused by a slip
-0.95,0.208,-0.344,-21.6005166,66.8641986,-6.9900876,87.35317668,8.48550798,-0.01145916,34,1,Backward fall while walking caused by a slip
-0.435,0.274,-0.217,29.6219286,29.3354496,26.356068,87.69695148,8.22767688,0.286479,34,1,Backward fall while walking caused by a slip
-0.096,-0.312,-0.191,65.5463952,-5.9587632,39.0184398,88.36158276,7.8495246,0.24637194,34,1,Backward fall while walking caused by a slip
0.518,-1.231,-0.057,88.1782362,-15.2406828,21.4286292,89.2382085,7.65471888,0.10886202,34,1,Backward fall while walking caused by a slip
0.945,-1.236,-0.037,50.7640788,-11.6310474,-6.6463128,89.73668196,7.72347384,0,34,1,Backward fall while walking caused by a slip
0.838,-0.611,-0.326,34.0337052,-4.1825934,-18.1054728,90.08045676,7.9068204,-0.03437748,34,1,Backward fall while walking caused by a slip
0.502,-0.479,-0.275,64.9734372,2.8074942,-16.8449652,90.74508804,8.0787078,0,34,1,Backward fall while walking caused by a slip
0.046,-0.688,-0.341,80.8443738,7.6203414,-13.5791046,91.57587714,8.21621772,0.0859437,34,1,Backward fall while walking caused by a slip
-0.425,-0.832,-0.34,93.4494498,8.6516658,-12.7769634,92.50979868,8.30216142,0.18907614,34,1,Backward fall while walking caused by a slip
-0.53,-0.743,-0.282,98.8925508,7.5057498,-12.6623718,93.52393434,8.42821218,0.286479,34,1,Backward fall while walking caused by a slip
-0.388,-0.544,-0.192,110.580894,5.443101,-11.745639,94.65839118,8.54853336,0.36096354,34,1,Backward fall while walking caused by a slip
-0.26,-0.57,-0.104,130.1187618,10.7716104,-13.178034,95.9991129,8.67458412,0.49847346,34,1,Backward fall while walking caused by a slip
-0.143,-0.567,-0.134,142.1508798,22.5745452,-16.6730778,97.47734454,8.81782362,0.76203414,34,1,Backward fall while walking caused by a slip
-0.098,-0.612,-0.102,156.5894214,28.9916748,-18.2200644,99.10454526,8.94387438,1.09434978,34,1,Backward fall while walking caused by a slip
-0.042,-0.729,-0.07,167.9912856,33.1169724,-18.2773602,100.8635263,9.06992514,1.47250206,34,1,Backward fall while walking caused by a slip
0.018,-1.008,-0.08,182.3152356,38.4454818,-17.4179232,102.777206,9.16159842,1.90222056,34,1,Backward fall while walking caused by a slip
0.099,-1.401,0.079,194.4619452,47.7274014,-19.3086846,104.8283957,9.23035338,2.44080108,34,1,Backward fall while walking caused by a slip
0.173,-1.727,0.282,198.7018344,52.0818822,-21.3713334,106.9311515,9.28764918,3.02521824,34,1,Backward fall while walking caused by a slip
0.289,-2.153,0.581,208.556712,55.290447,-16.615782,109.1370398,9.27046044,3.62682414,34,1,Backward fall while walking caused by a slip
0.79,-2.994,0.765,216.1770534,56.6082504,-6.302538,111.4174127,9.13295052,4.20551172,34,1,Backward fall while walking caused by a slip
1.283,-3.517,1.266,211.4787978,43.4302164,-1.4896908,113.623301,8.97825186,4.63523022,34,1,Backward fall while walking caused by a slip
1.768,-3.689,1.533,211.135023,29.3354496,-11.6883432,115.8177301,8.96106312,4.97900502,34,1,Backward fall while walking caused by a slip
0.073,-0.91,0.158,11.2872726,26.8717302,-10.4851314,86.32185228,-0.62452422,-45.9512316,34,2,Backward fall while walking caused by a slip
0.075,-0.883,0.173,13.464513,29.9084076,-9.5111028,86.44790304,-0.52139178,-45.65902302,34,2,Backward fall while walking caused by a slip
0.032,-0.864,0.224,19.0795014,31.7418732,-8.7089616,86.63697918,-0.42398892,-45.3496257,34,2,Backward fall while walking caused by a slip
-0.047,-0.896,0.289,21.9442914,32.7159018,-7.9641162,86.85470322,-0.33231564,-45.02876922,34,2,Backward fall while walking caused by a slip
-0.133,-0.926,0.302,20.1681216,38.2735944,-6.875496,87.09534558,-0.26929026,-44.65634652,34,2,Backward fall while walking caused by a slip
-0.195,-0.975,0.331,19.7097552,47.3263308,-6.589017,87.2901513,-0.19480572,-44.18652096,34,2,Backward fall while walking caused by a slip
-0.22,-1.003,0.348,21.5432208,56.7801378,-8.6516658,87.49641618,-0.09740286,-43.6307517,34,2,Backward fall while walking caused by a slip
-0.181,-0.995,0.26,26.1268848,65.6609868,-13.1207382,87.75424728,0.04010706,-42.98330916,34,2,Backward fall while walking caused by a slip
-0.139,-0.957,0.189,29.220858,68.9268474,-17.2460358,88.04072628,0.21772404,-42.30148914,34,2,Backward fall while walking caused by a slip
-0.14,-0.878,0.169,28.8770832,73.9688778,-20.2254174,88.34439402,0.41252976,-41.57383248,34,2,Backward fall while walking caused by a slip
-0.129,-0.769,0.081,30.080295,81.932994,-20.7410796,88.64233218,0.61879464,-40.7659617,34,2,Backward fall while walking caused by a slip
-0.146,-0.642,-0.028,31.7418732,87.5479824,-18.5638392,88.96318866,0.8021412,-39.90079512,34,2,Backward fall while walking caused by a slip
-0.203,-0.516,-0.126,35.1796212,93.5640414,-14.7823164,89.3241522,0.93965112,-38.97260316,34,2,Backward fall while walking caused by a slip
-0.232,-0.415,-0.22,40.393539,99.8665794,-10.8289062,89.73668196,1.0313244,-37.98138582,34,2,Backward fall while walking caused by a slip
-0.262,-0.319,-0.299,40.2216516,106.6847796,-8.7089616,90.13202298,1.07716104,-36.9271431,34,2,Backward fall while walking caused by a slip
-0.27,-0.22,-0.288,30.7105488,112.7008386,-8.3651868,90.44714988,1.12872726,-35.809875,34,2,Backward fall while walking caused by a slip
-0.245,-0.13,-0.314,11.4018642,119.2325598,-10.4851314,90.57320064,1.18602306,-34.62958152,34,2,Backward fall while walking caused by a slip
-0.183,-0.139,-0.444,-11.2872726,125.7069852,-16.7876694,90.4700682,1.30634424,-33.38626266,34,2,Backward fall while walking caused by a slip
-0.106,-0.227,-0.592,-29.7365202,136.1921166,-25.8977016,90.17785962,1.5183387,-32.03981136,34,2,Backward fall while walking caused by a slip
0.012,-0.371,-0.719,-40.680018,143.0676126,-31.8564648,89.7538707,1.79335854,-30.64179384,34,2,Backward fall while walking caused by a slip
0.095,-0.521,-0.779,-50.1911208,142.6092462,-30.653253,89.27258598,2.06837838,-29.23804674,34,2,Backward fall while walking caused by a slip
0.067,-0.644,-0.893,-55.5196302,137.3953284,-22.2880662,88.73973504,2.26891368,-27.88586586,34,2,Backward fall while walking caused by a slip
0.103,-0.796,-1.004,-55.4623344,126.2799432,-9.740286,88.21261368,2.36058696,-26.64827658,34,2,Backward fall while walking caused by a slip
0.321,-1.119,-1.222,-66.4058322,102.9605526,3.724227,87.56517114,2.32620948,-25.63414092,34,2,Backward fall while walking caused by a slip
0.816,-1.719,-1.763,-108.1171746,70.6457214,23.8350528,86.48228052,2.09702628,-24.93513216,34,2,Backward fall while walking caused by a slip
1.863,-2.958,-2.748,-156.3602382,-18.7930224,62.165943,84.89518686,1.45531332,-25.0955604,34,2,Backward fall while walking caused by a slip
2.173,-2.024,-2.112,-104.6794266,-62.9680842,48.7587258,83.82948498,0.9167328,-25.67997756,34,2,Backward fall while walking caused by a slip
1.324,0.063,-1.385,-27.215505,-78.9536124,-16.2720072,83.54873556,1.01413566,-26.47638918,34,2,Backward fall while walking caused by a slip
0.694,0.333,-0.72,27.0436176,-74.8856106,-36.0390582,83.81802582,1.31207382,-27.24988248,34,2,Backward fall while walking caused by a slip
0.221,-0.185,0.259,28.1322378,-57.5249832,-56.149884,84.12742314,1.81627686,-27.88013628,34,2,Backward fall while walking caused by a slip
-0.352,-1.894,0.762,53.571573,-29.793816,-84.1675302,84.66027408,2.6356068,-28.2468294,34,2,Backward fall while walking caused by a slip
-0.586,-2.592,0.774,-42.398892,-13.3499214,-84.8550798,84.21909642,3.46066632,-28.45882386,34,2,Backward fall while walking caused by a slip
-0.412,-1.111,0.557,-137.4526242,-7.6776372,-55.4050386,82.81534932,3.98778768,-28.61352252,34,2,Backward fall while walking caused by a slip
-0.129,-0.178,0.411,-90.3554766,-11.8029348,-32.2002396,81.88715736,4.28572584,-28.77968034,34,2,Backward fall while walking caused by a slip
0.122,-0.443,0.534,-60.9054354,-0.2291832,-22.6891368,81.33711768,4.51490904,-28.82551698,34,2,Backward fall while walking caused by a slip
0.208,-0.886,0.451,-61.592985,17.18874,-21.0848544,80.71832304,4.73836266,-28.69946622,34,2,Backward fall while walking caused by a slip
0.204,-0.856,0.227,-68.468481,22.5172494,-20.5691922,80.03650302,4.96754586,-28.51611966,34,2,Backward fall while walking caused by a slip
0.167,-0.405,0.333,-54.43101,1.8334656,-21.8869956,79.48073376,5.17954032,-28.53903798,34,2,Backward fall while walking caused by a slip
0.287,-0.278,0.287,-35.0650296,-0.6302538,-29.8511118,79.11977022,5.46601932,-28.60779294,34,2,Backward fall while walking caused by a slip
0.362,-0.391,0.088,-20.9702628,-5.8441716,-32.7731976,78.90204618,5.80979412,-28.72811412,34,2,Backward fall while walking caused by a slip
0.352,-0.503,-0.027,-15.6990492,-17.761698,-25.0955604,78.71869962,6.02178858,-28.95729732,34,2,Backward fall while walking caused by a slip
0.288,-0.481,0.053,-8.2505952,-35.4661002,-8.1932994,78.60410802,6.03897732,-29.31826086,34,2,Backward fall while walking caused by a slip
0.273,-0.363,0.182,0.4583664,-50.0192334,9.2819196,78.56400096,5.86708992,-29.793816,34,2,Backward fall while walking caused by a slip
0.218,-0.318,0.2,12.7769634,-61.2492102,19.767051,78.64994466,5.56915176,-30.34958526,34,2,Backward fall while walking caused by a slip
0.123,-0.353,0.09,25.6112226,-68.9268474,25.3247436,78.8676687,5.21964738,-30.97410948,34,2,Backward fall while walking caused by a slip
0.107,-0.416,-0.124,36.7266078,-65.4318036,28.1895336,79.19998434,4.8414951,-31.55852664,34,2,Backward fall while walking caused by a slip
0.076,-0.429,-0.163,46.0085274,-58.155237,28.8197874,79.62970284,4.47480198,-32.07418884,34,2,Backward fall while walking caused by a slip
-0.044,-0.388,-0.116,62.738901,-43.831287,29.5646328,80.24849748,4.1252976,-32.44661154,34,2,Backward fall while walking caused by a slip
-0.1,-0.405,-0.108,77.9795838,-35.6379876,35.2942128,81.02199078,3.74141574,-32.73309054,34,2,Backward fall while walking caused by a slip
-0.115,-0.486,-0.147,88.522011,-31.0543236,43.0291458,81.9043461,3.27731976,-32.96800332,34,2,Backward fall while walking caused by a slip
-0.133,-0.563,-0.25,95.111028,-20.1681216,47.1544434,82.86691554,2.80176462,-33.09405408,34,2,Backward fall while walking caused by a slip
-0.275,-0.635,-0.648,92.7619002,7.5630456,45.550161,83.81802582,2.36631654,-32.95654416,34,2,Backward fall while walking caused by a slip
-0.413,-0.573,-0.628,91.4440968,38.5027776,43.3729206,84.75767694,1.9767051,-32.52682566,34,2,Backward fall while walking caused by a slip
-0.51,-0.378,-0.428,92.9337876,29.2781538,63.4837464,85.70878722,1.36936962,-32.17732128,34,2,Backward fall while walking caused by a slip
-0.224,-0.623,-0.375,116.2531782,5.5003968,93.3348582,86.87189196,0.45263682,-32.0570001,34,2,Backward fall while walking caused by a slip
-0.009,-1.151,-0.489,136.3067082,1.432395,94.8818448,88.25272074,-0.47555514,-31.98824514,34,2,Backward fall while walking caused by a slip
0.102,-1.232,-0.178,140.7757806,11.4018642,60.6189564,89.67938616,-1.06570188,-31.85073522,34,2,Backward fall while walking caused by a slip
0.253,-0.971,-0.316,133.3273266,14.037471,33.518043,91.03156704,-1.39228794,-31.69603656,34,2,Backward fall while walking caused by a slip
0.236,-1.082,-0.198,156.0164634,25.0955604,18.7357266,92.60147196,-1.58136408,-31.43820546,34,2,Backward fall while walking caused by a slip
0.22,-0.961,-0.099,152.8651944,31.3408026,18.7930224,94.13126982,-1.77044022,-31.12307856,34,2,Backward fall while walking caused by a slip
0.139,-0.849,-0.107,158.995845,31.3408026,28.5906042,95.72982264,-2.07983754,-30.81941082,34,2,Backward fall while walking caused by a slip
-0.019,-0.79,0.042,164.0378754,29.9084076,39.8778768,97.37994168,-2.50382646,-30.55585014,34,2,Backward fall while walking caused by a slip
-0.021,-0.733,0.105,169.5382722,22.1734746,51.3943326,99.0930861,-3.03094782,-30.38969232,34,2,Backward fall while walking caused by a slip
